resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult
"iu-india","	","openstack-storage","4232061","4198220","4198211","2011-10-19T18:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4232433","4198220","4198211","2011-10-19T19:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4232717","4198220","4198211","2011-10-19T20:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4233008","4198220","4198211","2011-10-19T21:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4233290","4198220","4198211","2011-10-19T22:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4233572","4198220","4198211","2011-10-19T23:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4233850","4198220","4198211","2011-10-20T00:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4234143","4198220","4198211","2011-10-20T01:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4234418","4198220","4198211","2011-10-20T02:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4234688","4198220","4198211","2011-10-20T03:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4234982","4198220","4198211","2011-10-20T04:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4235257","4198220","4198211","2011-10-20T05:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4235546","4198220","4198211","2011-10-20T06:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4235834","4198220","4198211","2011-10-20T07:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4236119","4198220","4198211","2011-10-20T08:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4236392","4198220","4198211","2011-10-20T09:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4236697","4198220","4198211","2011-10-20T10:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4236995","4198220","4198211","2011-10-20T11:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4237289","4198220","4198211","2011-10-20T12:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4237565","4198220","4198211","2011-10-20T13:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4237846","4198220","4198211","2011-10-20T14:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4238116","4198220","4198211","2011-10-20T15:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4238402","4198220","4198211","2011-10-20T16:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4238688","4198220","4198211","2011-10-20T17:20:37.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4238970","4198220","4198211","2011-10-20T18:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4239264","4198220","4198211","2011-10-20T19:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4239558","4198220","4198211","2011-10-20T20:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4239842","4198220","4198211","2011-10-20T21:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4240142","4198220","4198211","2011-10-20T22:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4240416","4198220","4198211","2011-10-20T23:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4240693","4198220","4198211","2011-10-21T00:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4240963","4198220","4198211","2011-10-21T01:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4241238","4198220","4198211","2011-10-21T02:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4241510","4198220","4198211","2011-10-21T03:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4241798","4198220","4198211","2011-10-21T04:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4242072","4198220","4198211","2011-10-21T05:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4242366","4198220","4198211","2011-10-21T06:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4242652","4198220","4198211","2011-10-21T07:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4242936","4198220","4198211","2011-10-21T08:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4243217","4198220","4198211","2011-10-21T09:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4243494","4198220","4198211","2011-10-21T10:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4243781","4198220","4198211","2011-10-21T11:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4244073","4198220","4198211","2011-10-21T12:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4244349","4198220","4198211","2011-10-21T13:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4244633","4198220","4198211","2011-10-21T14:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4244915","4198220","4198211","2011-10-21T15:20:00.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4245210","4198220","4198211","2011-10-21T16:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4245518","4198220","4198211","2011-10-21T17:20:18.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4245795","4198220","4198211","2011-10-21T18:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4246085","4198220","4198211","2011-10-21T19:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4246371","4198220","4198211","2011-10-21T20:20:01.000-04:00","Success","","search_output","Success"
"iu-india","	","openstack-storage","4246663","4198220","4198211","2011-10-21T21:20:01.000-04:00","Success","","search_output","Success"
