resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"tacc-alamo","	","openstack-clientStatus","7640740","7640739","7640721","2013-03-26T13:30:46.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7844931","7640739","7640721","2013-04-22T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7845276","7640739","7640721","2013-04-22T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7845615","7640739","7640721","2013-04-22T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7845954","7640739","7640721","2013-04-22T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7846285","7640739","7640721","2013-04-22T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7846640","7640739","7640721","2013-04-22T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7846980","7640739","7640721","2013-04-22T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7847326","7640739","7640721","2013-04-22T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7847675","7640739","7640721","2013-04-22T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7848016","7640739","7640721","2013-04-22T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7848357","7640739","7640721","2013-04-22T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7848709","7640739","7640721","2013-04-22T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7849047","7640739","7640721","2013-04-22T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7849387","7640739","7640721","2013-04-23T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7849730","7640739","7640721","2013-04-23T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7850089","7640739","7640721","2013-04-23T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7850419","7640739","7640721","2013-04-23T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7850766","7640739","7640721","2013-04-23T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7851096","7640739","7640721","2013-04-23T05:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7851432","7640739","7640721","2013-04-23T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7851770","7640739","7640721","2013-04-23T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7852120","7640739","7640721","2013-04-23T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7852456","7640739","7640721","2013-04-23T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7852797","7640739","7640721","2013-04-23T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7853138","7640739","7640721","2013-04-23T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7853487","7640739","7640721","2013-04-23T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7853825","7640739","7640721","2013-04-23T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7854173","7640739","7640721","2013-04-23T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7854505","7640739","7640721","2013-04-23T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7854859","7640739","7640721","2013-04-23T16:18:03.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7855154","7640739","7640721","2013-04-23T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7855414","7640739","7640721","2013-04-23T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7855667","7640739","7640721","2013-04-23T19:18:04.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7855928","7640739","7640721","2013-04-23T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7856183","7640739","7640721","2013-04-23T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7856452","7640739","7640721","2013-04-23T22:18:04.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7856707","7640739","7640721","2013-04-23T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7856969","7640739","7640721","2013-04-24T00:18:03.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7857243","7640739","7640721","2013-04-24T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7857522","7640739","7640721","2013-04-24T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7857772","7640739","7640721","2013-04-24T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7858038","7640739","7640721","2013-04-24T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7858290","7640739","7640721","2013-04-24T05:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7858555","7640739","7640721","2013-04-24T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7858812","7640739","7640721","2013-04-24T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7859076","7640739","7640721","2013-04-24T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7859341","7640739","7640721","2013-04-24T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7859592","7640739","7640721","2013-04-24T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7859929","7640739","7640721","2013-04-24T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7860300","7798464","7640721","2013-04-24T12:19:07.000-04:00","Failure","Reporter exceeded usage limits --  wall clock time limit exceeded 60 secs","","Failure:errorMessage"
"tacc-alamo","	","openstack-clientStatus","7860652","7798464","7640721","2013-04-24T13:19:06.000-04:00","Failure","Reporter exceeded usage limits --  wall clock time limit exceeded 60 secs","","Failure:errorMessage"
"tacc-alamo","	","openstack-clientStatus","7860999","7798464","7640721","2013-04-24T14:19:06.000-04:00","Failure","Reporter exceeded usage limits --  wall clock time limit exceeded 60 secs","","Failure:errorMessage"
"tacc-alamo","	","openstack-clientStatus","7861318","7640739","7640721","2013-04-24T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7861671","7640739","7640721","2013-04-24T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7862010","7640739","7640721","2013-04-24T17:18:03.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7862363","7640739","7640721","2013-04-24T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7862703","7640739","7640721","2013-04-24T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7863043","7640739","7640721","2013-04-24T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7863392","7640739","7640721","2013-04-24T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7863743","7640739","7640721","2013-04-24T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7864080","7640739","7640721","2013-04-24T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7864423","7640739","7640721","2013-04-25T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7864766","7640739","7640721","2013-04-25T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7865123","7640739","7640721","2013-04-25T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7865461","7640739","7640721","2013-04-25T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7865807","7640739","7640721","2013-04-25T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7866148","7640739","7640721","2013-04-25T05:18:03.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7866492","7640739","7640721","2013-04-25T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7866829","7640739","7640721","2013-04-25T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7867181","7640739","7640721","2013-04-25T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7867518","7640739","7640721","2013-04-25T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7867860","7640739","7640721","2013-04-25T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7868199","7640739","7640721","2013-04-25T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7868548","7640739","7640721","2013-04-25T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7868885","7640739","7640721","2013-04-25T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7869232","7640739","7640721","2013-04-25T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7869572","7640739","7640721","2013-04-25T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7869927","7640739","7640721","2013-04-25T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7870270","7640739","7640721","2013-04-25T17:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7870619","7640739","7640721","2013-04-25T18:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7870961","7640739","7640721","2013-04-25T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7871298","7640739","7640721","2013-04-25T20:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7871646","7640739","7640721","2013-04-25T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7871997","7640739","7640721","2013-04-25T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7872331","7640739","7640721","2013-04-25T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7872677","7640739","7640721","2013-04-26T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7873021","7640739","7640721","2013-04-26T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7873374","7640739","7640721","2013-04-26T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7873710","7640739","7640721","2013-04-26T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7874061","7640739","7640721","2013-04-26T04:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7874400","7640739","7640721","2013-04-26T05:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7874742","7640739","7640721","2013-04-26T06:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7875076","7640739","7640721","2013-04-26T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7875440","7640739","7640721","2013-04-26T08:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7875783","7640739","7640721","2013-04-26T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7876125","7640739","7640721","2013-04-26T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7876464","7640739","7640721","2013-04-26T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7876813","7640739","7640721","2013-04-26T12:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7877152","7640739","7640721","2013-04-26T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7877530","7640739","7640721","2013-04-26T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7877875","7640739","7640721","2013-04-26T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7878219","7640739","7640721","2013-04-26T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7878559","7640739","7640721","2013-04-26T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7878904","7640739","7640721","2013-04-26T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7879245","7640739","7640721","2013-04-26T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7879589","7640739","7640721","2013-04-26T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7879941","7640739","7640721","2013-04-26T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7880301","7640739","7640721","2013-04-26T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7880645","7640739","7640721","2013-04-26T23:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7881002","7640739","7640721","2013-04-27T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7881353","7640739","7640721","2013-04-27T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7881724","7640739","7640721","2013-04-27T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7882071","7640739","7640721","2013-04-27T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7882427","7640739","7640721","2013-04-27T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7882774","7640739","7640721","2013-04-27T05:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7883120","7640739","7640721","2013-04-27T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7883465","7640739","7640721","2013-04-27T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7883822","7640739","7640721","2013-04-27T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7884168","7640739","7640721","2013-04-27T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7884512","7640739","7640721","2013-04-27T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7884858","7640739","7640721","2013-04-27T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7885230","7640739","7640721","2013-04-27T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7885582","7640739","7640721","2013-04-27T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7885948","7640739","7640721","2013-04-27T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7886300","7640739","7640721","2013-04-27T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7886671","7640739","7640721","2013-04-27T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7887025","7640739","7640721","2013-04-27T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7887393","7640739","7640721","2013-04-27T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7887754","7640739","7640721","2013-04-27T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7888110","7640739","7640721","2013-04-27T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7888475","7640739","7640721","2013-04-27T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7888844","7640739","7640721","2013-04-27T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7889195","7640739","7640721","2013-04-27T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7889559","7640739","7640721","2013-04-28T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7889917","7640739","7640721","2013-04-28T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7890282","7640739","7640721","2013-04-28T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7890609","7640739","7640721","2013-04-28T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7890943","7640739","7640721","2013-04-28T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7891272","7640739","7640721","2013-04-28T05:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7891606","7640739","7640721","2013-04-28T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7891941","7640739","7640721","2013-04-28T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7892274","7640739","7640721","2013-04-28T08:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7892606","7640739","7640721","2013-04-28T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7892938","7640739","7640721","2013-04-28T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7893273","7640739","7640721","2013-04-28T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7893615","7640739","7640721","2013-04-28T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7893949","7640739","7640721","2013-04-28T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7894285","7640739","7640721","2013-04-28T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7894618","7640739","7640721","2013-04-28T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7894966","7640739","7640721","2013-04-28T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7895301","7640739","7640721","2013-04-28T17:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7895645","7640739","7640721","2013-04-28T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7895989","7640739","7640721","2013-04-28T19:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7896322","7640739","7640721","2013-04-28T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7896659","7640739","7640721","2013-04-28T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7897002","7640739","7640721","2013-04-28T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7897336","7640739","7640721","2013-04-28T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7897671","7640739","7640721","2013-04-29T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7898011","7640739","7640721","2013-04-29T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7898357","7640739","7640721","2013-04-29T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7898696","7640739","7640721","2013-04-29T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7899038","7640739","7640721","2013-04-29T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7899370","7640739","7640721","2013-04-29T05:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7899707","7640739","7640721","2013-04-29T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7900047","7640739","7640721","2013-04-29T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7900385","7640739","7640721","2013-04-29T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7900723","7640739","7640721","2013-04-29T09:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7901062","7640739","7640721","2013-04-29T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7901394","7640739","7640721","2013-04-29T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7901750","7640739","7640721","2013-04-29T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7902083","7640739","7640721","2013-04-29T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7902465","7640739","7640721","2013-04-29T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7902843","7640739","7640721","2013-04-29T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7903204","7640739","7640721","2013-04-29T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7903551","7640739","7640721","2013-04-29T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7903907","7640739","7640721","2013-04-29T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7904259","7640739","7640721","2013-04-29T19:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7904601","7640739","7640721","2013-04-29T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7904953","7640739","7640721","2013-04-29T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7905292","7640739","7640721","2013-04-29T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7905620","7640739","7640721","2013-04-29T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7905983","7640739","7640721","2013-04-30T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7906335","7640739","7640721","2013-04-30T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7906695","7640739","7640721","2013-04-30T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7907043","7640739","7640721","2013-04-30T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7907401","7640739","7640721","2013-04-30T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7907748","7640739","7640721","2013-04-30T05:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7908099","7640739","7640721","2013-04-30T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7908448","7640739","7640721","2013-04-30T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7908804","7640739","7640721","2013-04-30T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7909156","7640739","7640721","2013-04-30T09:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7909503","7640739","7640721","2013-04-30T10:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7909859","7640739","7640721","2013-04-30T11:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7910204","7640739","7640721","2013-04-30T12:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7910541","7640739","7640721","2013-04-30T13:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7910884","7640739","7640721","2013-04-30T14:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7911251","7640739","7640721","2013-04-30T15:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7911582","7640739","7640721","2013-04-30T16:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7911921","7640739","7640721","2013-04-30T17:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7912258","7640739","7640721","2013-04-30T18:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7912604","7640739","7640721","2013-04-30T19:18:02.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7912937","7640739","7640721","2013-04-30T20:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7913277","7640739","7640721","2013-04-30T21:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7913609","7640739","7640721","2013-04-30T22:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7913939","7640739","7640721","2013-04-30T23:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7914271","7640739","7640721","2013-05-01T00:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7914605","7640739","7640721","2013-05-01T01:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7914938","7640739","7640721","2013-05-01T02:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7915290","7640739","7640721","2013-05-01T03:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7915634","7640739","7640721","2013-05-01T04:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7915968","7640739","7640721","2013-05-01T05:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7916299","7640739","7640721","2013-05-01T06:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7916636","7640739","7640721","2013-05-01T07:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7916956","7640739","7640721","2013-05-01T08:18:01.000-04:00","Success","","search_output","Success"
"tacc-alamo","	","openstack-clientStatus","7917280","7640739","7640721","2013-05-01T09:18:01.000-04:00","Success","","search_output","Success"
