resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult
"ucsd-sierra","	","eucalyptus-storage","4384709","3369008","3368924","2011-11-08T08:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4384975","3369008","3368924","2011-11-08T09:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4385253","3369008","3368924","2011-11-08T10:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4385525","3369008","3368924","2011-11-08T11:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4385791","3369008","3368924","2011-11-08T12:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4386054","3369008","3368924","2011-11-08T13:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4386320","3369008","3368924","2011-11-08T14:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4386586","3369008","3368924","2011-11-08T15:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4386859","3369008","3368924","2011-11-08T16:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4387136","3369008","3368924","2011-11-08T17:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4387409","3369008","3368924","2011-11-08T18:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4387692","3369008","3368924","2011-11-08T19:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4387978","3369008","3368924","2011-11-08T20:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4388259","3369008","3368924","2011-11-08T21:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4388556","3369008","3368924","2011-11-08T22:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4388834","3369008","3368924","2011-11-08T23:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4389109","3369008","3368924","2011-11-09T00:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4389391","3369008","3368924","2011-11-09T01:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4389690","3369008","3368924","2011-11-09T02:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4389981","3369008","3368924","2011-11-09T03:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4390278","3369008","3368924","2011-11-09T04:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4390558","3369008","3368924","2011-11-09T05:43:02.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4390842","3369008","3368924","2011-11-09T06:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4391128","3369008","3368924","2011-11-09T07:43:06.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4391410","3369008","3368924","2011-11-09T08:43:04.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4391688","3369008","3368924","2011-11-09T09:43:01.000-05:00","Success","","search_output","Success"
"ucsd-sierra","	","eucalyptus-storage","4391972","3369008","3368924","2011-11-09T10:43:02.000-05:00","Success","","search_output","Success"
