resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"iu-india","	","eucalyptus-clientStatus","1484045","1484044","1483987","2010-10-28T13:17:25.000-04:00","Failure","Not all expressions found in output: "AVAILABILITYZONEs+india"","","Failure:errorMessage"
"iu-india","	","eucalyptus-clientStatus","6375407","5460631","5460228","2012-10-03T12:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6375737","5460631","5460228","2012-10-03T13:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6376077","6376076","5460228","2012-10-03T14:54:01.000-04:00","Failure","DOWNTIME:2226: Reporter exceeded usage limits --  wall clock time limit exceeded 60 secs","","Failure:errorMessage"
"iu-india","	","eucalyptus-clientStatus","6376423","6376076","5460228","2012-10-03T15:54:01.000-04:00","Failure","DOWNTIME:2226: Reporter exceeded usage limits --  wall clock time limit exceeded 60 secs","","Failure:errorMessage"
"iu-india","	","eucalyptus-clientStatus","6376786","6376076","5460228","2012-10-03T16:54:06.000-04:00","Failure","DOWNTIME:2226: Reporter exceeded usage limits --  wall clock time limit exceeded 60 secs","","Failure:errorMessage"
"iu-india","	","eucalyptus-clientStatus","6377110","5460631","5460228","2012-10-03T17:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6377443","5460631","5460228","2012-10-03T18:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6377773","5460631","5460228","2012-10-03T19:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6378111","5460631","5460228","2012-10-03T20:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6378443","5460631","5460228","2012-10-03T21:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6378780","5460631","5460228","2012-10-03T22:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6379104","5460631","5460228","2012-10-03T23:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6379437","5460631","5460228","2012-10-04T00:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6379775","5460631","5460228","2012-10-04T01:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6380117","5460631","5460228","2012-10-04T02:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6380458","5460631","5460228","2012-10-04T03:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6380796","5460631","5460228","2012-10-04T04:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6381116","5460631","5460228","2012-10-04T05:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6381450","5460631","5460228","2012-10-04T06:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6381775","5460631","5460228","2012-10-04T07:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6382105","5460631","5460228","2012-10-04T08:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6382430","5460631","5460228","2012-10-04T09:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6382871","5460631","5460228","2012-10-04T13:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6383176","5460631","5460228","2012-10-04T14:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6383489","5460631","5460228","2012-10-04T15:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6383804","5460631","5460228","2012-10-04T16:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6384105","5460631","5460228","2012-10-04T17:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6384424","5460631","5460228","2012-10-04T18:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6384730","5460631","5460228","2012-10-04T19:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6385054","5460631","5460228","2012-10-04T20:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6385375","5460631","5460228","2012-10-04T21:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6385698","5460631","5460228","2012-10-04T22:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6386007","5460631","5460228","2012-10-04T23:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6386331","5460631","5460228","2012-10-05T00:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6386654","5460631","5460228","2012-10-05T01:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6386981","5460631","5460228","2012-10-05T02:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6387303","5460631","5460228","2012-10-05T03:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6387632","5460631","5460228","2012-10-05T04:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6388051","5460631","5460228","2012-10-05T13:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6388365","5460631","5460228","2012-10-05T14:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6388686","5460631","5460228","2012-10-05T15:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6389014","5460631","5460228","2012-10-05T16:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6389319","5460631","5460228","2012-10-05T17:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6389428","5460631","5460228","2012-10-08T12:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6389746","5564072","5460228","2012-10-08T13:54:01.000-04:00","Failure","Reporter exceeded usage limits --  wall clock time limit exceeded 60 secs","","Failure:errorMessage"
"iu-india","	","eucalyptus-clientStatus","6390057","5460631","5460228","2012-10-08T14:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6390383","5460631","5460228","2012-10-08T15:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6390707","5460631","5460228","2012-10-08T16:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6391021","5460631","5460228","2012-10-08T17:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6391344","5460631","5460228","2012-10-08T18:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6391665","5460631","5460228","2012-10-08T19:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6391987","5460631","5460228","2012-10-08T20:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6392309","5460631","5460228","2012-10-08T21:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6392631","5460631","5460228","2012-10-08T22:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6392944","5460631","5460228","2012-10-08T23:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6393269","5460631","5460228","2012-10-09T00:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6393596","5460631","5460228","2012-10-09T01:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6393923","5460631","5460228","2012-10-09T02:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6394245","5460631","5460228","2012-10-09T03:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6394575","5460631","5460228","2012-10-09T04:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6394713","5460631","5460228","2012-10-09T10:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6395036","5816117","5460228","2012-10-09T11:53:07.000-04:00","Failure","Not all expressions found in output: "AVAILABILITYZONE\s+euca3india"","","Failure:errorMessage"
"iu-india","	","eucalyptus-clientStatus","6395355","5564072","5460228","2012-10-09T12:54:06.000-04:00","Failure","Reporter exceeded usage limits --  wall clock time limit exceeded 60 secs","","Failure:errorMessage"
"iu-india","	","eucalyptus-clientStatus","6395676","5460631","5460228","2012-10-09T13:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6395994","5460631","5460228","2012-10-09T14:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6396318","5460631","5460228","2012-10-09T15:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6396643","5460631","5460228","2012-10-09T16:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6396973","5460631","5460228","2012-10-09T17:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6397298","5460631","5460228","2012-10-09T18:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6397619","5460631","5460228","2012-10-09T19:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6397938","5460631","5460228","2012-10-09T20:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6398253","5460631","5460228","2012-10-09T21:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6398561","5460631","5460228","2012-10-09T22:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6398876","5460631","5460228","2012-10-09T23:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6399205","5460631","5460228","2012-10-10T00:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6399532","5460631","5460228","2012-10-10T01:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6399845","5460631","5460228","2012-10-10T02:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6400164","5460631","5460228","2012-10-10T03:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6400479","5460631","5460228","2012-10-10T04:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6400703","5460631","5460228","2012-10-10T11:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6401032","5460631","5460228","2012-10-10T12:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6401358","5460631","5460228","2012-10-10T13:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6401675","5460631","5460228","2012-10-10T14:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6401998","5460631","5460228","2012-10-10T15:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6402327","5460631","5460228","2012-10-10T16:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6402656","5460631","5460228","2012-10-10T17:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6402975","5460631","5460228","2012-10-10T18:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6403301","5460631","5460228","2012-10-10T19:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6403623","5460631","5460228","2012-10-10T20:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6403948","5460631","5460228","2012-10-10T21:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6404274","5460631","5460228","2012-10-10T22:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6404584","5460631","5460228","2012-10-10T23:53:01.000-04:00","Success","","search_output","Success""iu-india","	","eucalyptus-clientStatus","6404905","5460631","5460228","2012-10-11T00:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6405232","5460631","5460228","2012-10-11T01:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6406450","5460631","5460228","2012-10-11T10:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6406761","5460631","5460228","2012-10-11T11:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6407073","5460631","5460228","2012-10-11T12:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6407378","5460631","5460228","2012-10-11T13:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6407692","5460631","5460228","2012-10-11T14:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6408018","5460631","5460228","2012-10-11T15:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6408352","5460631","5460228","2012-10-11T16:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6408670","5460631","5460228","2012-10-11T17:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6408987","5460631","5460228","2012-10-11T18:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6409313","5460631","5460228","2012-10-11T19:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6409633","5460631","5460228","2012-10-11T20:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6409955","5460631","5460228","2012-10-11T21:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6410278","5460631","5460228","2012-10-11T22:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6410589","5460631","5460228","2012-10-11T23:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6410910","5460631","5460228","2012-10-12T00:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6411239","5460631","5460228","2012-10-12T01:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6411570","5460631","5460228","2012-10-12T02:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6411891","5460631","5460228","2012-10-12T03:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6412215","5460631","5460228","2012-10-12T04:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6412470","5460631","5460228","2012-10-12T11:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6412786","5460631","5460228","2012-10-12T12:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6413112","5460631","5460228","2012-10-12T13:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6413411","5460631","5460228","2012-10-12T14:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6413729","5460631","5460228","2012-10-12T15:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6414054","5460631","5460228","2012-10-12T16:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6414364","5460631","5460228","2012-10-12T17:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6414673","5460631","5460228","2012-10-12T18:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6414993","5460631","5460228","2012-10-12T19:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6415311","5460631","5460228","2012-10-12T20:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6415628","5460631","5460228","2012-10-12T21:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6415945","5460631","5460228","2012-10-12T22:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6416254","5460631","5460228","2012-10-12T23:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6416572","5460631","5460228","2012-10-13T00:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6416897","5460631","5460228","2012-10-13T01:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6417225","5460631","5460228","2012-10-13T02:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6417555","5460631","5460228","2012-10-13T03:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6417881","5460631","5460228","2012-10-13T04:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6418188","5460631","5460228","2012-10-13T05:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6418510","5460631","5460228","2012-10-13T06:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6418822","5460631","5460228","2012-10-13T07:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6419139","5460631","5460228","2012-10-13T08:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6419453","5460631","5460228","2012-10-13T09:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6419785","5460631","5460228","2012-10-13T10:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6420097","5460631","5460228","2012-10-13T11:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6420425","5460631","5460228","2012-10-13T12:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6420748","5460631","5460228","2012-10-13T13:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6421060","5460631","5460228","2012-10-13T14:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6421386","5460631","5460228","2012-10-13T15:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6421714","5460631","5460228","2012-10-13T16:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6422035","5460631","5460228","2012-10-13T17:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6422373","5460631","5460228","2012-10-13T18:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6422694","5460631","5460228","2012-10-13T19:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6422996","5460631","5460228","2012-10-13T20:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6423304","5460631","5460228","2012-10-13T21:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6423619","5460631","5460228","2012-10-13T22:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6423917","5460631","5460228","2012-10-13T23:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6424222","5460631","5460228","2012-10-14T00:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6424526","5460631","5460228","2012-10-14T01:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6424843","5460631","5460228","2012-10-14T02:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6425147","5460631","5460228","2012-10-14T03:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6425463","5460631","5460228","2012-10-14T04:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6425760","5460631","5460228","2012-10-14T05:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6426074","5460631","5460228","2012-10-14T06:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6426377","5460631","5460228","2012-10-14T07:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6426685","5460631","5460228","2012-10-14T08:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6426984","5460631","5460228","2012-10-14T09:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6427301","5460631","5460228","2012-10-14T10:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6427596","5460631","5460228","2012-10-14T11:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6427910","5460631","5460228","2012-10-14T12:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6428213","5460631","5460228","2012-10-14T13:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6428513","5460631","5460228","2012-10-14T14:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6428813","5460631","5460228","2012-10-14T15:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6429136","5460631","5460228","2012-10-14T16:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6429437","5460631","5460228","2012-10-14T17:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6429751","5460631","5460228","2012-10-14T18:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6430057","5460631","5460228","2012-10-14T19:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6430362","5460631","5460228","2012-10-14T20:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6430676","5460631","5460228","2012-10-14T21:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6431002","5460631","5460228","2012-10-14T22:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6431314","5460631","5460228","2012-10-14T23:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6431632","5460631","5460228","2012-10-15T00:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6431954","5460631","5460228","2012-10-15T01:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6432282","5460631","5460228","2012-10-15T02:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6432601","5460631","5460228","2012-10-15T03:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6432931","5460631","5460228","2012-10-15T04:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6433239","5460631","5460228","2012-10-15T05:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6433561","5460631","5460228","2012-10-15T06:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6433879","5460631","5460228","2012-10-15T07:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6434206","5460631","5460228","2012-10-15T08:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6434518","5460631","5460228","2012-10-15T09:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6434852","5460631","5460228","2012-10-15T10:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6435165","5460631","5460228","2012-10-15T11:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6435496","5460631","5460228","2012-10-15T12:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6435819","5460631","5460228","2012-10-15T13:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6436136","5460631","5460228","2012-10-15T14:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6436455","5460631","5460228","2012-10-15T15:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6436775","5460631","5460228","2012-10-15T16:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6437091","5460631","5460228","2012-10-15T17:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6437416","5460631","5460228","2012-10-15T18:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6437738","5460631","5460228","2012-10-15T19:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6438063","5460631","5460228","2012-10-15T20:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6438387","5460631","5460228","2012-10-15T21:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6438709","5460631","5460228","2012-10-15T22:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6439023","5460631","5460228","2012-10-15T23:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6439342","5460631","5460228","2012-10-16T00:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6439769","5460631","5460228","2012-10-16T10:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6440095","5460631","5460228","2012-10-16T11:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6440431","5460631","5460228","2012-10-16T12:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6440769","5460631","5460228","2012-10-16T13:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6441097","5460631","5460228","2012-10-16T14:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6441432","5460631","5460228","2012-10-16T15:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6441772","5460631","5460228","2012-10-16T16:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6442099","5460631","5460228","2012-10-16T17:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6442429","5460631","5460228","2012-10-16T18:53:00.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6442763","5460631","5460228","2012-10-16T19:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6443107","5460631","5460228","2012-10-16T20:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6443438","5460631","5460228","2012-10-16T21:53:01.000-04:00","Success","","search_output","Success"
"iu-india","	","eucalyptus-clientStatus","6443767","5460631","5460228","2012-10-16T22:53:01.000-04:00","Success","","search_output","Success"
