resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult
"ucsd-sierra","	","eucalyptus-create-publicvm","3371798","3371797","3367720","2011-06-03T05:35:06.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 363.800825 s ping 30.004768 s ssh 30.661604 s destroy 0.26683 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3374621","3374620","3374529","2011-06-03T16:28:07.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 394.052118 s ping 30.007513 s ssh 30.582978 s destroy 0.253512 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3377909","3377908","3374529","2011-06-04T05:30:38.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-3F850800	inca	default
INSTANCE	i-3E0707C5	emi-FF7D1540	198.202.120.178	10.0.5.130	terminated 	userkey 	0 	c1.medium 	2011-06-04T09:17:01.805Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3383813","3383812","3374529","2011-06-05T05:24:07.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 364.145957 s ping 30.004771 s ssh 30.684532 s destroy 0.256342 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3389658","3389657","3374529","2011-06-06T05:23:37.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 333.588359 s ping 30.00532 s ssh 30.475501 s destroy 0.252452 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3395567","3395566","3374529","2011-06-07T05:24:07.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 363.705441 s ping 30.005331 s ssh 30.672096 s destroy 0.271445 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3405635","3405634","3374529","2011-06-09T05:17:02.000-04:00","Failure","Command 'euca-run-instances  -k userkey -n 1 emi-FF7D1540 -t c1.medium' failed: KeyPairVerify: Failed to find key pair: userkey for user incaError locating information for [SshKeyPair uniqueName=incauserkey publicKey=null fingerPrint=null userName=inca displayName=userkey id=null version=0 lastUpdate=null]
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3407638","3407637","3374529","2011-06-09T12:45:37.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 334.015869 s ping 30.029182 s ssh 30.330726 s destroy 0.314816 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3411999","3411998","3374529","2011-06-10T05:23:36.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 333.580883 s ping 30.005118 s ssh 30.342786 s destroy 0.256503 s","Success""ucsd-sierra","	","eucalyptus-create-publicvm","3418332","3418331","3374529","2011-06-11T05:30:08.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-4EAC0832	inca	default
INSTANCE	i-563F08CE	emi-FF7D1540	198.202.120.178	10.0.4.130	terminated 	userkey 	0 	c1.medium 	2011-06-11T09:17:01.69Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3424669","3424668","3374529","2011-06-12T05:30:08.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-5AE809AF	inca	default
INSTANCE	i-5FCE0AB7	emi-FF7D1540	198.202.120.178	10.0.4.130	terminated 	userkey 	0 	c1.medium 	2011-06-12T09:17:01.587Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3431013","3431012","3374529","2011-06-13T05:23:37.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 333.736605 s ping 30.007049 s ssh 30.347653 s destroy 0.306762 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3434555","3434554","3434320","2011-06-13T18:31:07.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-4156076C	inca	default
INSTANCE	i-499008C4	emi-FF7D1540	198.202.120.178	10.0.4.130	terminated 	userkey 	0 	c1.medium 	2011-06-13T22:17:30.476Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3437611","3437610","3434320","2011-06-14T06:17:08.000-04:00","Failure","cloud client not in running status after 900 seconds: RESERVATION	r-364F0729	inca	default
INSTANCE	i-4BBB0887	emi-FF7D1540	198.202.120.178	10.0.4.130	terminated 	userkey 	0 	c1.medium 	2011-06-14T10:04:01.315Z 	sierra 	eki-847612FB 	eri-6743128E
    ","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3440415","3440414","3440353","2011-06-14T16:24:40.000-04:00","Success","","cloud-create cloudcreate img emi-FF7D1540 -t c1.medium create 333.758518 s ping 30.004805 s ssh 30.252395 s destroy 0.28978 s","Success"
"ucsd-sierra","	","eucalyptus-create-publicvm","3442250","3442249","3440353","2011-06-14T23:15:27.000-04:00","Failure","cloud client reports VMs are running but no VMs are pingable after 900 seconds","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3448575","3448574","3440353","2011-06-15T23:11:39.000-04:00","Failure","cloud client not in running status after 900 seconds","","Failure:errorMessage errorMessage errorMessage"
"ucsd-sierra","	","eucalyptus-create-publicvm","3454936","3442249","3440353","2011-06-16T23:18:55.000-04:00","Failure","cloud client reports VMs are running but no VMs are pingable after 900 seconds","","Failure:errorMessage errorMessage errorMessage"
